단어,개수
나타냈습니다.지난밤,1
1%가,4
다산네트웍스는,2
우크라이나의,4
참여기대감,1
대한항공은,2
2분기의,1
섬유,2
"의복,",1
기계업이,1
의료정밀업종과,1
통신,5
1271.9원에,13
2625.79·코스닥,1
887.95,1
1271.9원,1
2623.57에,6
0.50%대,1
"2035억원,",1
2146억원어치를,2
4180억원어치,1
개인투자자와,1
이어가다,1
0.50%,9
882.45에,6
순항했다.코스닥,1
1503억원,1
"팔았지만,",2
"731억원,",2
896억원어치를,1
끌어올렸다.이날,2
항공주의,1
에어부산이,1
7.78%,1
"제주항공,",4
진에어도,1
"6.48%,",1
6.03%,1
대한항공과,4
"티웨이항공,",1
아시아나항공도,1
올랐다.항공주들이,1
항공주에,1
호평이,4
담긴,1
리포트들이,1
공개된,2
양지환,1
진에어에,2
“여객,1
경감되고,1
‘”3분기,1
여객,2
성수기를,1
전망했다.양,1
대한항공에,1
대해서도,5
“국제,2
여객수요,1
이상”이라면서,1
3만3000원으로,1
상향했다.코스닥,1
"2.90%,",1
4.23%,1
"26만6000원,",1
74만원으로,1
"3.52%,",2
더블유씨피도,1
6.68%,1
올랐다.원화,1
강세는,26
외환,3
1270원대에,1
"상황에서,",3
1260원,1
선까지,1
고개를,4
들고,6
있다.김석환,2
“원화는,3
남아공,3
절상률을,2
감안해도,1
두드러졌다는,1
의미다.이경민,1
심리에도,3
작용했다”면서,1
"지나갔고,",1
주부터는,1
펀더멘털(기초체력)에,1
집중할,14
강세…0.66%,1
0.66%(17.25포인트),2
DB16일,1
외인의,3
확대됐다.수급,1
4180억,1
2036억,1
2146억,1
"삼성전자(+0.42%),",1
"LG에너지솔루션(+0.51%),",1
"LG화학(+2.91%),",1
"삼성전자우(+0.66%),",1
"포스코홀딩스(+1.81%),",1
네이버(+1.00%)가,1
"SK하이닉스(-0.08%),",2
현대차(-0.15%)가,1
국방이,1
3~5%가량,2
"사무용전자제품,",1
"기본식료품소매,",3
자동차가,1
1.13%(9.91포인트),1
887.95를,4
731억,1
896억,1
1504억,1
빨간불을,4
"에코프로비엠(+2.90%),",1
"에코프로(+4.23%),",1
"셀트리온헬스케어(+2.27%),",1
"엘앤에프(+3.52%),",1
"에이치엘비(+0.89%),",1
"셀트리온제약(+0.97%),",1
"펄어비스(+0.20%),",1
오스템임플란트(+0.05%)는,1
"제이와이피엔터(-0.73%),",1
카카오게임즈(-0.13%)는,2
/사진=뉴스1화상[파이낸셜뉴스],1
17.25p(0.66%),3
10.16p(0.39%),7
2629.24로,5
4190억원어치를,1
"2044억원,",3
2147억원어치,1
"LG화학(2.91%),",4
"포스코홀딩스(1.81%),",2
"네이버(1.00%),",1
"LG에너지솔루션(0.51%),",5
삼성전자(0.42%),1
"에어부산(7.78%),",2
"제주항공(6.48%),",2
"진에어(6.03%),",2
대한항공(4.75%),2
항공주가,3
"기아(-0.85%),",1
"현대차(-0.15%),",4
SK하이닉스(-0.08%),1
"섬유의복(3.07%),",3
"운수창고(2.07%),",4
"기계(1.83%),",4
"종이목재(1.59%),",2
건설업(1.52%),2
"의료정밀(-1.33%),",5
"통신업(-0.86%),",4
증권(-0.50%),2
9.91p(1.13%),3
4.41p(0.50%),1
882.45로,6
896억원어치,1
1504억원어치,1
"종료""中",1
경기부양책,3
거래일(1280.5원)보다,7
2023.06.16.,5
kkssmm99@newsis.com[서울=뉴시스],2
2620선으로,2
만이다.16일,1
2610선까지,2
밀려나기도,1
4171억원어치를,1
"2038억원,",1
팔아치웠다.업종별로는,2
탔다.,2
"긴설업(1.52%),",1
"비금속광물(1.43%),",2
"전기가스업(1.22%),",1
"유통업(1.14%),",1
"철강금속(0.98%),",1
"음식료업(0.67%),",1
"금융업(0.57%),",1
"서비스업(0.50%),",1
전기전자(0.49%)는,1
"뛰었고,",5
"증권(-0.50%),",3
보험(-0.19%)은,1
"포스코(POSCO)홀딩스(1.81%),",1
"네이버(NAVER)(1.00%),",1
LG에너지솔루션(0.51%)도,1
SK하이닉스(-0.08%)는,1
내려갔다.이경민,1
확대했으나,1
880선에,2
머물렀다.시총,1
"에코프로(4.23%),",4
"엘앤에프(3.52%),",3
"에코프로비엠(2.90%),",2
"셀트리온헬스케어(2.27%),",2
"셀트리온제약(0.97%),",3
"HLB(0.89%),",3
오스템임플란트(0.05%),3
"Ent.(-0.73%),",2
[이미지출처=연합뉴스]코스피지수가,3
0.66%(17.25,1
0.58%(15.03,2
"반복하다,",1
회복했다.외국인들은,1
4178억원을,2
"2043억원,",1
2147억원치,1
팔았다.외국인들은,1
전환했다.전날,1
경기회복세가,1
둔화한,12
발표되면서,9
금일은,1
작용했다.중국은,2
1조위안(약,3
178조8000억원),2
특별,2
국채를,4
발행해,2
사용하는,2
알려졌다.이번주,1
사수하며,1
마무리했다.김석환,1
차주부터,2
쏠림에,3
인식되면서,2
"LG에너지솔루션(0.51%),LG화학(2.91%),",1
"삼성전자우(0.66%),",1
"POSCO홀딩스(1.81%),NAVER(1.00%)",1
현대차(-0.15%),1
보합마감했다.업종별로는,2
"섬유의복(2.70%),",1
"운수창고(1.49%),",1
"기계(1.33%),",1
"종이·목재(1.18%),",1
"화학(1.15%),",1
"의료정밀(-0.70%),",2
"통신업(-0.63%),",1
증권(-0.30%),1
1.13%(9.91,1
0.50%(4.41,2
키웠다.투자주체별로는,4
"733억원,",3
895억원치,1
1504억원치,1
등이다.JYP,1
카카오게임즈(-0.13%),5
"금융(3.19%),",2
"일반전기전자(2.81%),",2
"통신장비(2.10%),",2
"건설(1.87%),",2
"유통(1.46%),",1
"디지털콘텐츠(1.33%),",1
화학(1.30%),1
상승마감한,2
"방송서비스(-0.59%),",2
"통신방송서비스(-0.46%),",2
종이목재(-0.19%),1
"12조2761억원,",2
8조4022억원으로,1
‘사자’…3거래일,1
전환업종별,8
상승우위…,1
3%대·운수창고↑LG화학·포스코퓨처엠,1
2%대·네이버,1
4166억원,1
"2145억원,",1
2033억원,1
프로그램매매는,6
2964억원,1
보였다.이경민,1
NAVER(035420)은,6
셀트리온(068270)은,6
"삼성바이오로직스(207940),",11
"6억5865만주,",1
12조2761억원이었다.,1
600개,1
269개,1
65개,1
2620대로,2
15.03포인트(0.58%),10
2623.57로,5
유지했다.유가증권시장에서,1
"243억원,",1
2147억원을,1
확대됐다.전날,1
발표되자,6
178조8천억원),1
전해졌다.금주,1
정례,6
거치면서도,1
밀려나지,1
마무리됐다.김석환,1
펀더멘털(경제,1
체력),1
삼성전자(005930)(0.42%)와,1
"LG에너지솔루션(373220)(0.51%),",3
"LG화학(051910)(2.91%),",1
POSCO홀딩스(005490)(1.81%),1
"SK하이닉스(000660)(-0.08%),",1
"삼성바이오로직스(207940)(-0.39%),",1
현대차(005380)(-0.15%),1
내렸다.업종별로는,2
"섬유·의복(3.07%),",1
"운수·창고(2.07%),",1
"종이·목재(1.59%),",1
"건설업(1.52%),",1
정밀(-1.33%)과,1
보험(-0.19%)만,1
4.41포인트(0.50%),7
넓혀갔다.코스닥시장에서,1
895억원을,1
1천504억원,1
"에코프로비엠(247540)(2.90%),",1
"에코프로(086520)(4.23%),",1
"셀트리온헬스케어(091990)(2.27%),",1
엘앤에프(066970)(3.52%),1
견인했고,1
"Ent.(035900)(-0.73%),",1
카카오게임즈(293490)(-0.13%)만,1
8조4022억원이었다.,1
"2625.79,",4
"887.95,",4
마감했다.2023.6.16/뉴스1,4
2625선에서,1
허용,4
4179억원,1
2147억원,2
"""오후",2
말했다.김석환,1
"""원화는",1
랜드화,2
"기록했다""며",4
2만5000계약,1
순매수했다고,1
"1.81%,",1
"1.0%,",5
"0.66%,",3
"-0.15%,",1
-0.08%,2
"섬유,의복(3.07%),",1
"종이,목재(1.59%),",1
"보험(-0.19%),",1
의약품(+0.20%),1
"""항공",1
운송업종은,1
디자이너코스닥은,1
896억원,3
1505억원,2
"4.23%,",1
"2.9%,",1
"2.27%,",1
"0.97%,",1
0.05%,3
대형주(1.72%),1
"종이·목재(-0.19%),",1
"제조(-0.16%),",1
통신서비스(-0.14%),1
1271.9원으로,2
1271원까지,1
하락코스피지수가,1
4천170억원을,1
"2천146억원,",1
2천37억원을,1
"895억원,",1
733억원을,1
1천504억원을,1
케어젠이,2
통시장비,1
"통신방송,",2
8.6원(0.67%),1
1천271.9원으로,1
0.66%↑,1
10.16포인트(0.39%),22
이어갔다.투자주체별로는,1
4190억원,1
삼성전자(0.42%)와,1
네이버(1.00%),1
SK하이닉스(-0.08%)와,1
기아(-0.85%),2
1504억원,1
731억원,2
"했다,코스닥",1
에코프로비엠(2.90%)과,1
"셀트리언헬스케어(2.27%),",1
"JYP(-0.73%),",1
내렸다.환율은,3
절상률,1
“이에,4
2조2000억원,1
했다”고,2
매도세...,1
작용”,3
"2045억원,",2
2144억원,2
4187억원,2
"732억원,",2
2625.79를,1
이어갔다.업종별,1
건설(1.52%),1
"통신(0.86%),",1
4280억,1
2144억,1
2087억,1
대한항공(003490)(261억원)을,1
"LG화학(051910)(218억원),",1
"SK바이오팜(326030)(163억원),",1
"NAVER(035420)(131억원),",1
"LX인터내셔널(001120)(104억원),",1
"삼성중공업(010140)(102억원),",1
"대덕전자(353200)(98억원),",1
"현대로템(064350)(88억원),",1
"POSCO홀딩스(005490)(84억원),",1
"제주항공(089590)(75억원),",1
"HD한국조선해양(009540)(73억원),",1
한국항공우주(047810)(69억원),1
삼성전자(005930)(1195억원)와,1
"LG에너지솔루션(373220)(306억원),",1
"SK이노베이션(249억원),",2
"카카오(192억원),",1
"SK하이닉스(000660)(159억원),",1
"현대차(146억원),",1
"기아(122억원),",1
"엔씨소프트(110억원),",1
"현대해상(92억원),",1
"LG전자(066570)(85억원),",1
"S-Oil(85억원),",1
삼성물산(84억원),1
삼성전자(1088억원)를,1
"LG화학(457억원),",1
"두산에너빌리티(034020)(355억원),",1
"한화오션(042660)(355억원),",1
"이수페타시스(007660)(217억원),",1
"SK하이닉스(217억원),",1
"포스코퓨처엠(003670)(210억원),",1
"LG에너지솔루션(181억원),",1
"POSCO홀딩스(165억원),",1
"한화에어로스페이스(012450)(149억원),",1
"삼성전기(009150)(141억원),",1
"대한항공(138억원),",1
"HD한국조선해양(133억원),",1
"씨에스윈드(112610)(120억원),",1
LG전자(90억원)를,1
SK텔레콤(278억원)과,1
"삼성바이오로직스(196억원),",1
"SK이노베이션(134억원),",1
"삼성전자우(117억원),",1
"LG이노텍(119억원),",1
"엔씨소프트(114억원),",1
"코스모신소재(112억원),",1
"하이브(92억원),",1
"호텔신라(85억원),",1
"덴티움(71억원),",1
"삼아알미늄(60억원),",1
"대덕전자(57억원),",1
SK(57억원),1
사진=연합뉴스코스피가,8
2144억원어치,1
"POSCO홀딩스(1.81%),",1
포스코퓨처엠(2.01%),1
삼성전자(0.42%)는,1
SK하이닉스(-0.08%)를,1
895억원,1
1506억원어치,1
"에코프로비엠(2.9%),",1
엘앤에프(3.52%),1
소재주는,2
셀트리온헬스케어(2.27%)는,1
"JYP엔터(-0.73%),",1
"""다음주는",3
매크로(거시경제),6
소화하고,3
"""5월",11
3대시주는,1
예고에도,2
막바지에,5
달했다는,2
확산하면서다.,2
15일(현지시간),6
"1.26%,",2
"1.22%,",4
2625선으로,1
17.25포인트(p)(0.66%),1
17.25P,1
마감(0.66%↑),1
"2625.79(▲17.25p,",1
"0.66%),",1
1271.9원(▼8.6원),1
2608.54,2
2625.79포인트로,1
"2,625.79",1
홍유담,28
"2,620대에",1
안착했다.,10
"2,623.57로",3
ydhong@yna.co.kr,27
1000억원이,1
12.95포인트(0.50%),1
2621.49다.,1
"881억원,",1
1313억원치를,1
LG화학(051910)(3.88%)이,1
3%가,1
"POSCO홀딩스(005490)(1.68%),",1
"NAVER(035420)(1.50%),",1
"포스코퓨처엠(003670)(1.07%),",1
"셀트리온(068270)(0.91%),",1
"LG에너지솔루션(373220)(0.34%),",1
SK하이닉스(000660)(0.17%)가,1
현대모비스(012330)(-1.12%)를,1
"기아(000270)(-0.96%),",1
"삼성전자우(005935)(-0.66%),",1
현대차(005380)(-0.65%),1
하락했다.전장보다,1
881.45로,1
6.31포인트(0.72%),1
884.35를,1
나타냈다.코스닥시장에서,1
831억원을,1
"190억원,",1
802억원,1
"케어젠(214370)(16.54%),",1
더블유씨피(393890)(6.86%)가,1
Ent.(035900)(-0.44%)를,1
"엘앤에프(066970)(2.54%),",1
"에스엠(041510)(2.00%),",1
"HPSP(403870)(1.46%),",1
"셀트리온헬스케어(091990)(1.42%),",1
에코프로비엠(247540)(1.35%),1
※한경,1
마켓PRO,1
텔레그램을,1
구독하시면,1
콘텐츠를,2
편리하게,1
텔레그램에서,1
‘마켓PRO’를,1
검색하면,2
있습니다.마켓리더의,1
임태섭,1
크레스트아시아자산운용,1
전략자문(성균관대,1
SKK,1
GSB,1
교수)세계,1
주가지수들이,1
어느새,4
저점에서,2
20%이상,1
넘어서,4
본격적,2
초입에,2
느낌을,1
준다.,1
고삐를,1
늦추면서,2
상승하기,1
마이크로소프트를,1
폭등한,1
거대,2
IT기업들에,1
견인되어,1
연초대비,5
상승하였고,1
벌겋게,1
달아오르고,1
마이웨이식,1
양적완화,1
니케이225는,1
주가지수들,1
최고의,1
보여준데,1
지칠,1
모르는,1
우리나라의,3
쉼없이,1
마치,1
아우라를,1
내뿜고,1
3000이,1
손에,1
잡힐,1
분위기이다.경제가,1
회복-확장-과열-수축을,1
순환하는,1
국면전환이,1
일어나는,2
경기지표는,1
혼란스러워지고,1
곧잘,1
이런저런,3
그럴듯한,2
내러티브나,1
테마에,13
휩쓸리곤,1
주식시장도,2
예외가,1
아니었다.,1
블룸버그,2
존,2
아서의,1
뉴스레터에,1
나열된,1
내러티브를,1
미국경제,1
연말연초,1
경착륙과,4
우려에서,1
연착륙에,4
희망으로,1
착륙없는,1
경기확장이라는,1
가상현실까지,1
이어졌음을,1
알,3
있다.중국경제에,1
관해서는,1
전격적,1
봉쇄조치,1
해제와,1
리오픈닝으로,1
폭발적,1
보복소비,1
증가라는,3
바뀌며,1
경기둔화와,1
과다부채에,1
변화하고,1
유럽경제에,1
위기에서,1
극적으로,1
벗어나며,1
경기반등,1
수반된,1
급등에서,1
독일경제의,1
침체국면,1
둔화로,6
반전되었다.연준의,1
금리정책,1
양극단을,1
오가며,2
전망으로,4
180도,1
바뀌었다.,2
자취를,2
감추고,1
유가전망은,1
OPEC+의,2
급작스러운,1
생산량,1
감축결정으로,1
배럴당,7
100달러에,1
전망에서,4
시장장악력에,1
회의감으로,1
몇주간은,1
국가부채,2
상한을,1
정치권의,4
밀당이,1
하였다.마지막으로,1
놀라운,1
실적발표는,2
AI에,4
증가시키며,1
AI의,3
진화가,1
변화와,1
인류멸망,1
시나리오를,2
부작용에,1
"도덕적,",1
지적,1
논쟁을,1
야기하였다.코스피,1
내러티브와,1
휩쓸리는,1
열광적,1
추종은,1
자칭,1
전문가라는,1
유튜버,1
스타를,1
배출하기도,1
하였고,1
계획이라도,1
폭등하면서,1
시샘하던,1
사업자등록증,1
추가하는,1
벌어지기도,1
하였다.,1
최근에도,2
AI열풍이,1
불면서,2
아직도,9
적자에,1
허덕이는,1
급등을,1
이끌기도,1
하였다.코스피의,1
리오프닝으로,1
한껏,1
부풀어,1
중국시장에,1
반전되면서,1
해외자금이,1
대만으로,1
쏠리기,1
덕분이기도,1
하다.,2
한국은행과,1
국제통화기금(IMF)을,1
경제성장,2
하향조정되고,1
경상수지가,1
드문,1
경우이기도,1
펀더멘탈에서,1
부축이고,1
있다.코스피의,1
근접하고,2
미국을,3
상품수출의,1
소비국들의,1
극단의,1
대비를,1
보여준다.,1
있나지난,1
대체적으로,3
미국시장에서도,1
괜찮았다는,1
애널리스트들이나,1
최악의,7
현격히,1
하향조정하였기도,1
비용절감을,1
추진하였기,1
때문이다.유가증권시장,1
100대,1
순익증가율은,1
감소에서,1
14%,2
반전되었다,1
순익규모는,1
회복하였을,1
뿐이어서,1
1/4분기,1
지나치게,3
낮았음을,1
수출상품의,1
소비처인,1
구매관리자지수(PMI)가,7
전망되어,2
상승탄력을,1
상상하기,1
경기둔화세가,1
완연해지면서,1
조정될,3
시장금리는,4
오르는데최근,1
밸류에이션에,1
요소인,2
시장금리가,4
상승함에도,1
금리와,5
국고채,5
3월이후,1
지방은행,5
파산사태가,1
되찾으면서,2
점진적,3
3.6%~3.8%,1
회복하였다.,1
그렇다면,1
금리전망이,1
것일까?미,1
채권시장은,2
근원인플레이션이,1
하락하지,1
고용시장,7
접기,1
시작하였다.,1
신규고용자수는,1
예상치,6
19만명을,1
휠씬,1
뛰어,3
33만9000명으로,1
고용시장의,1
불균형이,2
여전하며,1
임금상승률도,1
꺾이지,1
확인시켜,1
주었다.,1
기대는,4
한단계,1
정책금리가,1
동결되더라도,2
추가인상,1
열려,4
더욱이,1
강조한,1
미쳤다.한국은행도,1
금융통화위원회에서,1
동결하였으나,1
섣부른,1
애써,1
누르려,1
원가에,1
못미치는,4
"전기료,",1
가스요금,1
공공요금의,1
추가인상이,1
불가피하며,1
단행된,1
요금인상의,1
파장이,1
물가상승률에,1
한국은행의,1
목표치에,1
수렴하고,1
확신을,2
가지기,1
힘든,3
일부에서,5
주장하고,1
옹호론에,1
가계부채,1
문제,5
구조조정을,1
강조함으로써,1
안목의,1
부양책은,1
고려하지,1
강조하였다.,1
늘었던,1
감소할듯미국,1
파산사태,1
이후의,4
설명할,1
실리콘밸리은행의,1
파산으로,1
지방은행들이,1
긴급유동성공급,1
(Bank,1
Term,1
Funding,1
Program)을,1
발동하며,1
유동성을,11
금융시스템에,1
투입하게,1
긴급유동성,1
투입은,1
진행되었던,1
양적긴축의,1
상쇄하며,1
확대하게,1
공급된,1
유동성은,1
쫓아,1
위험자산에,2
투자되며,1
주가상승을,1
부축였다는,1
것이다.여기에,1
상한,2
한도가,1
다가오며,1
재무성은,2
재무성,1
일반계정에서,1
인출해,1
재정지출에,1
국채발행은,1
중단하였다는,1
점이다.,1
파산사태에,1
발행물량,1
현금지출,1
확대라는,1
상호작용으로,1
하락하였다는,1
두가지,1
확대요인이,1
작용하기,1
지방은행사태가,1
되찾으며,1
양적긴축으로,1
"돌아섰으며,",1
부채한도가,2
타결됨에,1
국채발행물량을,1
늘리면서,2
일반계정,1
잔액을,1
지출을,6
감당하기,1
채권도,4
발행할,3
흡수,2
프리미엄의,3
하락인데최근,1
증가와,5
가치평가에,1
결정적,3
설명된다.,1
예를,6
"들어,",1
매출액의,1
30배,1
가깝게,1
S&amp;P500의,3
IT기업으로,1
유동성이,19
급락이,2
두드러진다.그런데,1
펀더멘탈이,1
의미있게,1
프리미엄만,1
급락하였다.,2
프리미엄은,2
경기변동에,1
기업경기실사지수는,1
급락세에서,1
안정되는,1
성급했다는,1
지울,1
대비해,1
불안하게,1
보인다.어느새,1
골디락스?최근,1
경제지표들을,1
종합해보면,1
실물경제는,1
상승탄력은,1
둔화되고,9
나타난다.,1
현재의,10
지표들을,3
상승탄력이,1
